derived_split	source_split	source	image	label	label_line	coco_image_id	coco_annotation_id	yolo_class_id	coco_category_id	vertices	bbox_x	bbox_y	bbox_w	bbox_h	area	mask_sha256	polygon_sha256
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.jpg	roboflow_team128_v5_IMG_0484_jpg.rf.50cccf3ec2edcae079f1d19048079dc8.txt	1	400	982	0	1	109	1599.0	1429.0	653.0	486.0	133111.0	975223333094aa4a74a2350a59c2161e80cb3619b62b017bb8b6afe4461c0b19	aa4ec555c580e3296b35d797934e696dbcdcc6510dbbdf632c0b02b26dbd1035
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.jpg	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.txt	1	401	983	0	1	143	154.0	1214.0	638.0	806.0	305593.0	87c9b8f12b83128ba7006e0be3008f52b5a750eb2c360a4befc42c5b5f3bf2a2	9eee6068a6eafa7989afd0b7f59d1305c4b6f40c0d7f4812d683f6f2e485c3b5
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.jpg	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.txt	2	401	984	0	1	111	1193.0	1912.0	935.0	630.0	372489.0	82357bc6bc9526272a7bc2f9829928005f3493c22dc6d1824cfae406caa4b991	2ef8f2f69a8b2829a2c0526a9357a56108f5b86327639e2f45eb7010d204802e
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.jpg	roboflow_team128_v5_IMG_0486_jpg.rf.e9e465a6a9ff3c8b73faa05ffa356cb0.txt	3	401	985	0	1	51	1698.0	1702.0	436.0	272.0	83936.0	084ce0370be10cc45596ad93d124f70c5ccbca209f5279df20441e591f4b403c	406d0a8d1b0104b9a3d8b346586cb4df7e39d89e65974c4ed476529966839997
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.jpg	roboflow_team128_v5_IMG_0487_jpg.rf.9d0b18e31943d6a16aac8f1b19d9baba.txt	1	402	986	0	1	38	876.0	1651.0	1404.0	1121.0	1085762.0	bb078d0065212f3212a20829173016f6ad9bda0470a1491e6f337efb5bb0189d	6810848f9dfa677a9fab481389904bd31a65b14a500639d1ed00603d55159c1a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0488_jpg.rf.e16dadb1c76c83222065564ad3029ca0.jpg	roboflow_team128_v5_IMG_0488_jpg.rf.e16dadb1c76c83222065564ad3029ca0.txt	1	403	987	0	1	196	1096.0	1242.0	1051.0	1395.0	839618.0	df20e3a280ce00390bc08f5a575c73213f24b4f6bd8f3e89d2cefaec27897305	2c5fe7ce5a6548fb27e5521aa9d2c4c2d189da43d75ca292eeac6c357328cc2d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.jpg	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.txt	1	404	988	0	1	147	1046.0	588.0	836.0	1283.0	597527.0	f73bfabf47d5cb742d40eba93ae475e56fc9d26726c2283fa1bcfd0d7a6ea680	ae98889a06692f5342f92ebec9aa52aadfe129c871f404e9ecaa7bf7c9e3a2d4
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.jpg	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.txt	2	404	989	0	1	7	1042.0	1229.0	21.0	36.0	499.0	9445672e0c6a2c932a6153dcd8e12999ba140fde709510a21b50f1c7f7de4590	9ce97ad0f6ea8184d1b02d3b7ac1dacd2bdb432d26b916bfa98b1eea4b53d047
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.jpg	roboflow_team128_v5_IMG_0489_jpg.rf.f029755bcf3187d0ab616dc4c9495a96.txt	3	404	990	0	1	37	312.0	2566.0	445.0	234.0	54824.0	2b26880e6546ebcab760c8513675c969cb9487bc29786edc3997cff22f924e92	d205c825b03681f219b90ab0c18119dcd70d57712f31d2ca39ca6de6c09ae882
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.jpg	roboflow_team128_v5_IMG_0490_jpg.rf.339b153323178a5b82aa259fd0697730.txt	1	405	991	0	1	56	610.0	0.0	683.0	455.0	176827.0	ef06d096e5c9c4804a1f4134ad54214c75fd4d889ecf8b70979ea8766055bfbf	207885c5e9ebb38c2aae3b76484f61156503367bd2d7ece170f9b744960f64cd
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0491_jpg.rf.d8044e731c2bd49718fb2f0bc36ee1f6.jpg	roboflow_team128_v5_IMG_0491_jpg.rf.d8044e731c2bd49718fb2f0bc36ee1f6.txt	1	406	992	0	1	119	2387.0	1601.0	509.0	709.0	171315.0	597b1d0ce8f25a7a8f7fc12e65d6eb287d515b1e73ffcbe1051bc90c24dbc1b1	81ae6cddad385b8e690528103b521192fd66455a0085548a387ac6d28961b405
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0492_jpg.rf.ed12c65b235fe4fa0234f2d3f281e171.jpg	roboflow_team128_v5_IMG_0492_jpg.rf.ed12c65b235fe4fa0234f2d3f281e171.txt	1	407	993	0	1	139	1333.0	1511.0	1088.0	798.0	519203.0	f813c79e74f1b697de25d92e0c24deec4f20c400c2fb56887f12d8203779366e	ff9a59b274c49c5df8bc20c23d7fa5c311f5258e4fbb808712c035283c18d84f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0495_jpg.rf.843aa8711b282635ef2f04c71bc85c1c.jpg	roboflow_team128_v5_IMG_0495_jpg.rf.843aa8711b282635ef2f04c71bc85c1c.txt	1	408	994	0	1	68	1294.0	1210.0	956.0	762.0	494896.0	07e4f03a31a86aa9a3d418305606232744cf4a83596300ef88df1babde520454	c6818770fa3c95027dc3f502fa8939a5f29345b740056540c808ab86358552b2
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0496_jpg.rf.125fd9c021226fbfdb8f102e01f7dcbe.jpg	roboflow_team128_v5_IMG_0496_jpg.rf.125fd9c021226fbfdb8f102e01f7dcbe.txt	1	409	995	0	1	43	662.0	1161.0	946.0	714.0	530790.0	41c2e904cb9a20d413b98160951ddb6ab9d7fb05c551ae04105be03257f529bc	a87a99d3166d7a8a7978028747f3fbb0d8cee65a9c9fb40bddb1a622f16d95a5
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0496_jpg.rf.125fd9c021226fbfdb8f102e01f7dcbe.jpg	roboflow_team128_v5_IMG_0496_jpg.rf.125fd9c021226fbfdb8f102e01f7dcbe.txt	2	409	996	0	1	76	3427.0	1648.0	603.0	950.0	373097.0	e71a737cb4b5e22cf9066b517951f7c9dc17aaa242939c357ae5e49326cc9c10	3031d24a0494135576af85820544350d140c4be32179f86b7f28d4622740050f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0497_jpg.rf.0106104d135bcf3fd3887100fd23983d.jpg	roboflow_team128_v5_IMG_0497_jpg.rf.0106104d135bcf3fd3887100fd23983d.txt	1	410	997	0	1	179	2615.0	90.0	791.0	659.0	237192.0	9764260d0ed4b8dcb089867ba3d78db6981ee183b8e7df597e999e964217e568	a9c57855be18d4917b781d81f9b4a991e34149f95081e176baa22c0210792a78
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.jpg	roboflow_team128_v5_IMG_0498_jpg.rf.c35abee359063858c89dcf4f1e8ce160.txt	1	411	998	0	1	117	2411.0	0.0	734.0	821.0	341886.0	90772719c5b6ec127c398db8c70ab7da2eada18b7074100ced2d844f5a28f5eb	9a8ecd09011051dbd45fcd0d3bd390e5e6c1e7564d790314c8f00e8374125475
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.jpg	roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.txt	1	412	999	0	1	39	0.0	2365.0	477.0	658.0	273575.0	ddc4515e564056453c841793544ad9ae1cc8ad3d6a7a0a28648d61b9f7f74a6a	bbf05e55e9d23ce036332448bf5109d8922a8a3359394529a8304cc3d2d8ff93
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.jpg	roboflow_team128_v5_IMG_0500_jpg.rf.4c3568046abe80c67b89ee6cd2d1fec9.txt	2	412	1000	0	1	275	1244.0	1385.0	1084.0	827.0	414378.0	a5cacfc28690a803523e380aaf4d369528696cd0fdb34c6be56cca2ad34e2042	e06fa1932fe8e2c64c1b82c502ec47756eda3a64027322ed205826fa1af53a63
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.jpg	roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.txt	1	413	1001	0	1	267	1196.0	1561.0	1132.0	799.0	457367.0	e0697635e1520dac86b8f942a0ad6a19fa6639b00d1f70afe84746cd2fc32eba	18b386d5d7d53107d8257a2a86d76a290bcded654b549497c9761601be128bc4
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.jpg	roboflow_team128_v5_IMG_0501_jpg.rf.3e68b0973c0fc5768ba8056f17dec273.txt	2	413	1002	0	1	12	2068.0	1657.0	34.0	21.0	492.0	f50dc12a575387d8ef7a4c91a401ec117609f48addccfb5bad61edff4fd28987	d78828e73ab9baa8f3c72cf2dc76b15720020fd6b1c929f30717f7d89fc40abd
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0502_jpg.rf.1b3482825b57249215013be33fe8113f.jpg	roboflow_team128_v5_IMG_0502_jpg.rf.1b3482825b57249215013be33fe8113f.txt	1	414	1003	0	1	97	1796.0	1709.0	839.0	627.0	233572.0	8d978ebf1e01ace0608c0220c5c0ff18320523a0f0281cddb7687fb074711d71	3cb023c1003d353f6405dc132829460f054ecea591f9efc59e6af2b5d45b01ee
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0503_jpg.rf.3f5a856c007e2386da794dfa5ce45f14.jpg	roboflow_team128_v5_IMG_0503_jpg.rf.3f5a856c007e2386da794dfa5ce45f14.txt	1	415	1004	0	1	145	1224.0	916.0	1323.0	726.0	476496.0	80617f262f6f6fb3e271c86b017ff9b3909b6afcd3022f06bcf134851a1e9fe1	f17bde275bcec46340d8f6ef78def598667c82d3b51a97052c1a15837769cd3f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0505_jpg.rf.784dd194d89fa557487e9d831a789f72.jpg	roboflow_team128_v5_IMG_0505_jpg.rf.784dd194d89fa557487e9d831a789f72.txt	1	416	1005	0	1	37	2003.0	1711.0	560.0	325.0	59674.0	dc4399218e208f4fda8cd40c76aa19f3d4fc6142f0a89fa0e43526296b48068d	fd2354343b31accdc2a2c660451be7819aff4bedda882aa5b0e316075c7e2729
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.jpg	roboflow_team128_v5_IMG_0506_jpg.rf.64f397a784cf0727a56c20cb732be10e.txt	1	417	1006	0	1	74	1160.0	1695.0	547.0	683.0	260010.0	083885e6ef10acda2c60e238a6f27373d61d5e0e1585b2356f24682f8ab3a8a4	3116ce169d875ed1aa993a4e8a27359b1f0a8f292ede51515282a63b2c692232
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.jpg	roboflow_team128_v5_IMG_0509_jpg.rf.eb36b49bbff420ead4bb2f1835bc5c7d.txt	1	418	1007	0	1	80	974.0	1665.0	491.0	455.0	105273.0	2d292cb532f345ea6768b2c1d18ac4359164fae083c3a88b2764ad67a035abd8	f70758b88214dfdb19c14da368175055f24514657d879915cb2359be22eea458
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.jpg	roboflow_team128_v5_IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.txt	1	419	1008	0	1	86	1060.0	1763.0	969.0	713.0	506456.0	0d888bd8ebc19f74b0a7043ae2d9b472f17b3c7144a437475c752de0eb75a831	697391af80881b2b1f040aa275fbb02f690920f37cc32a662e2b3ec5beaccfee
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	1	420	1009	0	1	38	1639.0	1753.0	203.0	286.0	25557.0	41db119bc232fa86fd38ee5f76a02b0b769746907effd14026248e96d7e3bd29	bb7d4ee79149cc2a2af5de96a8a42e90c94fc881b22e9e0d5bdd97c509c628ff
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	2	420	1010	0	1	34	1373.0	1578.0	161.0	173.0	18085.0	fd12ec03bfa25ba5f060b7aceb164f7e6ed21c682a703011d9619203441c5af9	fba52cdd693d0f86c999cbb8e9169b0e8be729adc628c42970106416a2311f30
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	3	420	1011	0	1	16	1533.0	1662.0	98.0	89.0	4640.0	0f91b70b2c88aa09e50682d1eddd0f4f5dc7a2569a3720aa2871bceb32ed62bc	f5aed73822df992708f3b54c61ba18d7d2bfc06d7bcb4b3ae20464207871e206
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	4	420	1012	0	1	21	1535.0	1634.0	148.0	114.0	8748.0	6ab96cee17ffc902b30e224cfe4dba1821dd8ad469372ed7c43e573b83c70f5e	0d8165c8af986cda5ee48687903ac6135d55373e94119c52b58a804116f2fe91
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	5	420	1013	0	1	22	1200.0	1535.0	138.0	200.0	15647.0	908bd89eaf1d14e2d10973184277703d07544211dd8a2814e43449fdbd910961	ff3b10a3a3ea90ce6ec7fff4344ab5611ddebffc5fb9f9183a6e4cfe052da129
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.jpg	roboflow_team128_v5_IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.txt	1	421	1014	0	1	118	934.0	1629.0	975.0	1129.0	847318.0	5c79e7dc860f2ae639d297dadd84765a004f336f256211da999607a2bb5c79bd	f43a3332159e362bd93617fd8c8d977f5927e0395d92e57b39fc95f4045f037a
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.jpg	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.txt	1	422	1015	0	1	121	1155.0	1619.0	674.0	736.0	315038.0	4ad6a741973e5c904df3c92d7cb12f0d885b188d03b04492f3559c57ff30f3c4	cc8b528a2187ffd8f3ccc6369758283b7abc32182804cb941ea9678da332d675
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.jpg	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.txt	2	422	1016	0	1	54	120.0	1506.0	391.0	372.0	79480.0	479ead9bd4408776dceded24ce2e4d7b59d7d0e1bba47516588e321c0c2a8842	d96e44250f56ac7953e70162f55e26393d065f872591cfec02755774c4a33afb
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.txt	1	423	1017	0	1	72	1384.0	1954.0	355.0	398.0	92013.0	abc4e9eff0f40a20cf7cc0d6fdfffdbd260a3f98d394858ca6c132dce6c1e2fa	0b317b119f6cf4336378a33a87e1288c3ad5ebdfef9c32f696864c8088b91ab5
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	1	424	1018	0	1	85	991.0	1857.0	515.0	772.0	238982.0	f8fa44cf6cd1162d146c1d86689181fba468b32bcbf361a012cf341e2d9152b8	21475dc70a9812f045f0d58c7cfaae1648aba308a7693888a52c5ce7a7de22c9
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	2	424	1019	0	1	15	1093.0	2519.0	167.0	120.0	12738.0	936284a658272aed5a070f54159d2ca02d285409a8fb69982c8e8c3501385c11	779d63c6cdc75ece1c2cdb85b72919ccae28776807c44f351765110ca74d1a2f
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	3	424	1020	0	1	17	1418.0	2477.0	97.0	107.0	5756.0	c441e081f321759a3514dec3f67c1a489b7b1046f754f5d64b938f3f25eddd70	f6ca6887af3c82e0c3bf40680b0c8f2233adf0a147151def018d27541380f280
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	4	424	1021	0	1	31	991.0	3203.0	317.0	359.0	81731.0	7674c8643cd6131689c3199be56c2fe4b2765f5b1d7de58acde6b5df96bf2e9c	dab69d5d765a12e60a6b71d7a9998547b5187d3c6464cf1afecb4dcbfa318208
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	5	424	1022	0	1	19	1924.0	3281.0	158.0	195.0	22707.0	29c089661098b8c80f5f6b87f6c9cdbd7f2c79d4399d7e9e35cd4348ab15449c	6d077319357400614e13dd040aa5bd00c1b526585bcc0fb04d698c79ae6c0438
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.txt	1	425	1023	0	1	139	1131.0	1321.0	872.0	1035.0	580251.0	798a98181d811a02d61e06576dbbe5e635e2b3ce7031995de3d3f8960ce1fe6e	958adc7616ff4f582f14304970716425861f3e4b1e756c15d2b45e79637e4630
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg	roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.txt	1	426	1024	0	1	44	832.0	1268.0	1698.0	1939.0	2598439.0	473cdeae74547c613f4d800347a04d9846428799714701140653589c2aaecba3	f6f86cb5dc4f3ce44016780be79b195fe33bac113998b36ba20a7afc203199a3
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.txt	1	427	1025	0	1	42	1439.0	1805.0	756.0	838.0	469653.0	24b9c5d3966839bdbb33bb4603299e825a6e31ac73d29fb20614b77583ef423e	7d54f6184709bd083f8dbeed544a88295bd3ead393b433fb0d3c632f41e007e5
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.txt	2	427	1026	0	1	46	379.0	3201.0	888.0	830.0	567276.0	e57c387a361ac13062da704df5584abb7752ea3bd1572e1f2dac5aa886134d09	1ee931a38becb477212c61355041515599bd3ac1b09a7e15b4dd3e4d17cf9dcb
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.txt	1	428	1027	0	1	97	1020.0	1542.0	817.0	928.0	549509.0	09b5c85e850ca49cca183070c9784ab5557e8c741d616483dc4a6da0f746aeb8	4023aeeb160e2cc7325a9d0f4e4a4ad8a9c77a4e01f06a33be20cefd3d6d81ea
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.txt	2	428	1028	0	1	115	2089.0	423.0	588.0	547.0	177858.0	8ca0c225ff5c75b743533bbf255f869db9238e815ef60019f17389609e2d6cca	c9809e9853ebdf382ccc53e777db54699418c3326fcb5a0033a799748ec3015d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.txt	3	428	1029	0	1	93	2597.0	123.0	336.0	548.0	102234.0	5f6c5ba37e7329fc286012acd51b0f9ee8b90fa0ffc2f822e7bbfe42ca843dee	df969901fe4ad55452af64337f7ff5f3291955c704d8b15f87cdf0d3c273d9c8
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.txt	4	428	1030	0	1	5	2884.0	368.0	10.0	8.0	47.0	7cfb2ba16e3ceb2ebab9de4122246f9364112be9d2d069671332e1e43b1233e4	e881e0f117fc594da720a3bebb844c3e06c992b27f9a9784a2badc7cbb2e3a31
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.txt	1	429	1031	0	1	13	2384.0	3464.0	174.0	119.0	12910.0	8a556d6e605180ba869fcef178978680b54d9488404c742fc920740d5b1656e9	748fc34cf0883e6f2539778720f0023acc884b153c3e8411cb63fb7471531ec8
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.txt	2	429	1032	0	1	14	2604.0	3133.0	128.0	119.0	9957.0	12fb4714bcb0ebd25dd7540405aaf0568dea09e59e8f554dc95199551119b747	12d5026782330bff8ee67fa8a91b9f0b89f1abed8111b8269c0ee65d8d98c32d
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.txt	3	429	1033	0	1	62	667.0	853.0	693.0	656.0	289832.0	09bd44cc2395d2acd6e656b4ec06e4c60b1414699dee4bd3f3593b2e8538f2b0	82a0a9d8077fcdbe90b3b138c519ba203a7e877a3ed84890c0a98a45e89e8784
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.txt	4	429	1034	0	1	45	1917.0	848.0	400.0	495.0	115447.0	253a22719ef7cf6ad9244598ed71f09989c12c39fd0dee1864f0dae9c2c1104e	5d84787e0be1ca755f0c4643278e89adad73fed1ca9fbaedb6b600508afde036
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.txt	1	430	1035	0	1	67	1039.0	905.0	801.0	785.0	389609.0	b00a684baed03b1d875152d09de0c51c4d1d369e66511c8188df33d50fdc9df9	e930720fb7d2038252bd76ca33552ac23fb8c8465251775ea6176b07e783dd8e
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.txt	1	431	1036	0	1	95	1239.0	648.0	708.0	874.0	460135.0	e8ef905bf749d9b404081f166ecfe99063354e5cff51e0716fa1f07b308a76e4	40a74eb8f9e606e2bd80ee19abf3b5ba0691a9c6b413b010162b7cbfdb7eb539
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.txt	2	431	1037	0	1	134	1190.0	1778.0	1117.0	968.0	605724.0	5c74c43266546ecec5508af29626f032d81be4c5b19a2778961e105e989d8010	8df12a8e1ffde8dc344bea245db5716413928806e87397fd26feb1621f7780bd
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.jpg	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.txt	1	432	1038	0	1	13	2760.0	1618.0	263.0	461.0	96693.0	a8c7fbf551352bda3ebf887ac02992c315d559c3433f2f66f0a5535f0fda8b2e	89301685ab8cff02b51b906225e128afa164f6aeb76410a64a4a3f0f8ef54a06
train_clean	train	roboflow_team128_v5	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.jpg	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.txt	2	432	1039	0	1	155	1013.0	1823.0	886.0	613.0	330636.0	fd88a5e9eb3f724d5d1a9ef1a0abe7c80f9bb3c815dd9dbd7f3899f47da6b1cb	7c20897d6c33dab1e18c07d42d1d42713019be2cf7eb1bde0024e59530618c62
