image	instances	min_area	small_instances	tiny_instances	edge_instances	repeat	reasons
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_53_jpg.rf.62e9361b2084f2943abb28c56e241095.jpg	3	0.01101092	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_544-Copy_jpg.rf.a8e7603cb95682b788d33f823ddeea9e.jpg	1	0.34663864	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_544-Copy_jpg.rf.e2e287e51118c5e9892c88b6f7da548a.jpg	1	0.34663864	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_54_jpg.rf.49ef7652c290b674132a7cfa57a713c1.jpg	1	0.10319148	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_54_jpg.rf.7bffe393d8454eac4f9a767cd3eec22b.jpg	1	0.10319148	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_54_jpg.rf.efe74a42c761f36407c671235a445207.jpg	1	0.10319148	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_551-Copy_jpg.rf.e6e0607a9ead3867485ff8e2f013393f.jpg	1	0.08616285	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_553-Copy_jpg.rf.2a05850621e7ddeac545acc166da3b2d.jpg	1	0.32307656	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_553-Copy_jpg.rf.5e9c5a96d1b98e3bcff6fc83f59920e4.jpg	1	0.32307656	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_556-Copy_jpg.rf.1dd48f673fd0452c2a933dfd16661ca8.jpg	1	0.25182504	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_556-Copy_jpg.rf.b55105d88de4069f88b54854918c9175.jpg	1	0.25182504	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_557-Copy_jpg.rf.ab46352340a7f736d60c073cc01d9c9e.jpg	1	0.35831746	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_557-Copy_jpg.rf.c51d47861f74c20e3643aca07f15483b.jpg	1	0.35831746	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_55_jpg.rf.5e1a54ddf175eff3729bc83db840f292.jpg	1	0.09081779	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_576_jpg.rf.ea3090e88ef86813d5a67986c4eebbb0.jpg	1	0.14558641	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_577_jpg.rf.4a47d0bef02b31e57011661c273f0ce3.jpg	1	0.11410773	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_580_jpg.rf.35ab3cecd8024b6f4d571c099018e227.jpg	2	0.06421709	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_580_jpg.rf.b9283536903ebf84310a4df2e60e503f.jpg	2	0.06421709	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_581_jpg.rf.426231b47458f6e7924e7c4c8ebaec24.jpg	1	0.52534476	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_586_jpg.rf.607b978e437ad45ad89845eba55b5363.jpg	2	0.05077197	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_586_jpg.rf.94ba821e509d2a6b2ae3ba442e9a56e2.jpg	2	0.05077197	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_587_jpg.rf.2b30172fc4de082d1d37b4b7a2679729.jpg	1	0.08423434	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_587_jpg.rf.3ea76295fa579e2f78cf6b8492603374.jpg	1	0.08423434	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_588_jpg.rf.28721d77bc4f74d083e15c1496ec0d1c.jpg	1	0.24449834	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_59_jpg.rf.1d41455a045614370841319829774115.jpg	1	0.28514088	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_59_jpg.rf.4dd988fe0bb19f7d86e9ed283d1c824a.jpg	1	0.28514088	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_603_jpg.rf.26758010bfdaff2d090834ce87e42f56.jpg	1	0.10270580	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_603_jpg.rf.33cb978962f2eca80011a5b708b82fd6.jpg	1	0.10270580	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_603_jpg.rf.6bae67f0a0a9095be6655d2b650f1e4c.jpg	1	0.10270580	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_604_jpg.rf.6a9649b0caedc8ab4251995622a6e3e8.jpg	1	0.36028685	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_605_jpg.rf.f599b80a46830cb8719624605299e63b.jpg	1	0.25472317	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_606_jpg.rf.2fbf0480bb3b5f2e92fcef0e57bbad82.jpg	1	0.48813296	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_606_jpg.rf.cb1ac964076e879cb369c327d03dab8a.jpg	1	0.48813296	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_607_jpg.rf.09a130952d324f3c7aad36cebedc1179.jpg	1	0.21475934	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_607_jpg.rf.df165dd036fce1bd9d81611d649513a4.jpg	1	0.21475934	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_609_jpg.rf.38cb015b3f45cec322dbffba899bf96b.jpg	1	0.25831406	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_609_jpg.rf.70840c11f8362c09b72696c280acbd90.jpg	1	0.25831406	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_615_jpg.rf.1f9e027319eede3fef4cbf862b4a2dee.jpg	1	0.19220075	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_615_jpg.rf.4890f7d1237bdd00d4a67e6f7ac18b06.jpg	1	0.19220075	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_615_jpg.rf.f158ae8908bfaea14a7e80cf9635546f.jpg	1	0.19220075	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_616_jpg.rf.8b7f6f88497fc2255a6ea3f0a9da0e3f.jpg	1	0.10152487	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_625_jpg.rf.52ac4e5de5ca399d03ec6534350cbc01.jpg	1	0.19738435	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_625_jpg.rf.52bb441885d70692198076679f68c999.jpg	1	0.19738435	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_626_jpg.rf.a973d42ccc5b30146161075e963841ab.jpg	1	0.13885034	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_627_jpg.rf.134cf89e13f1cd58f6d0d5b04a0169e6.jpg	1	0.11857353	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_628_jpg.rf.06a529696b5b11d013197e47d2a94a10.jpg	1	0.17126088	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_628_jpg.rf.f2f92425d2b195b1c66bd9cccf42153f.jpg	1	0.17126088	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_630_jpg.rf.7c214540eeda6cfb66d4499e4d4ebb02.jpg	1	0.42552654	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_63_jpg.rf.8d443fb4ac69b3675785067a8c84d02d.jpg	1	0.31275493	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_640_jpg.rf.13d54abf7a0d7ea4c731d3eb521f5849.jpg	1	0.33108398	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_644_jpg.rf.ae5c397d43d05e30a551239fa738a12e.jpg	1	0.23586424	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_644_jpg.rf.d2de89ee85251e026f3bd6d79ebe7b82.jpg	1	0.23586424	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_645_jpg.rf.e683d9b3f5975de470658761f372c79c.jpg	1	0.31443407	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_64_jpg.rf.61fdd3577ab8106e836178fabad1a736.jpg	1	0.32575867	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_64_jpg.rf.a6ccb17605cac1534689216c533d7030.jpg	1	0.32575867	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_650_jpg.rf.193fbfcb01c3aad14553833e410348b3.jpg	1	0.19189938	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_650_jpg.rf.4307ffff1a3732048bef403903809996.jpg	1	0.19189938	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_654_jpg.rf.77127b5e89d9c9f4919181538d44b8ab.jpg	1	0.30022259	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_659_jpg.rf.945ef8cf322064f9f696ea8910528f1b.jpg	1	0.39270363	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_659_jpg.rf.f750b37e2c127ccfa00d377b649a9da6.jpg	1	0.39270363	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_660_jpg.rf.5651c29418d5dee4ca6ff8b87670c7f3.jpg	1	0.27785690	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_660_jpg.rf.767c9f964a333cc41f020f19a4158565.jpg	1	0.27785690	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_660_jpg.rf.90380532531bb95fe3d0bf3081a547eb.jpg	1	0.27785690	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_663_jpg.rf.d17e025d97123223f568a401ecd643e4.jpg	2	0.07070225	0	0	2	2	edge_instances>=2
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_663_jpg.rf.e5905002654800ae1aec75d6ef8e74a0.jpg	2	0.07070225	0	0	2	2	edge_instances>=2
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_664_jpg.rf.b2e8bd5c248eaca78173e527bd7f3964.jpg	1	0.12886179	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_664_jpg.rf.cc8cd7fe2d5d778edb21b7fb9580bfe8.jpg	1	0.12886179	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_665_jpg.rf.22163343c8f66dc04c2b08c5b0861a9d.jpg	1	0.09280392	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_665_jpg.rf.927ba1fa11f2c7d035290a4731c6225e.jpg	1	0.09280392	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_670_jpg.rf.6622dc7575087ef2820f6bef4dc65881.jpg	1	0.34341552	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_671_jpg.rf.2bf7fe1417ac02673beaeb685f2b738a.jpg	1	0.32098638	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_671_jpg.rf.ea182376281a49c97ad865d9ece0a5f2.jpg	1	0.32098638	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_671_jpg.rf.f8806721f00f09918d7f9742c2d9a4cd.jpg	1	0.32098638	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_674_jpg.rf.5aad88cdfd3e1c5c0f8eb9e04694f592.jpg	1	0.43651015	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_683_jpg.rf.0816e512dfd9ac681cadd17aa963943a.jpg	1	0.22693100	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_683_jpg.rf.3826f01d70b8ec59f605e034a7fd8e75.jpg	1	0.22693100	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_704_jpg.rf.850e353af3dea3bed6a48fc9ea88d1cd.jpg	1	0.40422555	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_708_jpg.rf.8f06de367609af0ceb65cfa5e459ced4.jpg	1	0.27202185	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_71_jpg.rf.07e355ab8d60f484d8960ee6e617c02c.jpg	1	0.36971126	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_71_jpg.rf.446ef36afc418dc1fd4f54f65f7e8a7a.jpg	1	0.36971126	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_73_jpg.rf.421ce686486ab32094390635346c0343.jpg	2	0.04068341	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_73_jpg.rf.d0846d837f9189888776a1402743a26c.jpg	2	0.04068341	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_74_jpg.rf.526e9b1cd8e9b6143a0537387bfcef60.jpg	1	0.12019714	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_74_jpg.rf.bc63c3db017fc0799068ca4f3bfdcd6d.jpg	1	0.12019714	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_74_jpg.rf.dac9a2aeb9741cc9d65acebdc05f29a8.jpg	1	0.12019714	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_75_jpg.rf.9bca0a27a4c850cf0481a9eb1b9b5887.jpg	1	0.03759293	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_76_jpg.rf.90d431194f622c217d5fc82ff0f5d0a2.jpg	0	0.00000000	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_77_jpg.rf.6357d22a3dc440437c7bcf6fda4e616a.jpg	2	0.08186233	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_77_jpg.rf.72f6d398380b380ff5fcb3bba136ae71.jpg	2	0.08186233	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_77_jpg.rf.ae7b1b0bc3e9ef7fb30348bc842510e7.jpg	2	0.08186233	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_86_jpg.rf.381ab1957bab9effe457ef232bd634fe.jpg	1	0.33784712	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_86_jpg.rf.891802b24ac1c70b9cb3b59802ccaed8.jpg	1	0.33784712	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_86_jpg.rf.b4a7dc71a4d68109d37c8065d2846243.jpg	1	0.33784712	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_89_jpg.rf.0c8f54efb1892b660e28816e3104a546.jpg	1	0.38705957	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_89_jpg.rf.1ebac7e646e32fd97f79aadd8be669b4.jpg	1	0.38705957	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_89_jpg.rf.964925fe7a13f1563661edb6ee5320e9.jpg	1	0.38705957	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_90_jpg.rf.b44d721d75d961979a15bf45d6683b44.jpg	1	0.39525670	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_91_jpg.rf.5dd44194b9d6059ad11ecc4f37bbc31b.jpg	1	0.39311128	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_91_jpg.rf.a9a6d43c4730bbd96344eed088aaa22f.jpg	1	0.39311128	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_92_jpg.rf.af37ffc342285a8b2e1726cab6d35456.jpg	1	0.15890983	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_93_jpg.rf.1894578241e52bdc1b04d73d8e82d8df.jpg	1	0.36302305	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_93_jpg.rf.59e23a4f5939a73b865992fd3d4ce84a.jpg	1	0.36302305	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_94_jpg.rf.7e6c3082d37953c984e8c24ccb1d4dcc.jpg	1	0.39305821	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_94_jpg.rf.90a847e42bd1affe39f1eb9b1df4e8a3.jpg	1	0.39305821	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_94_jpg.rf.9f43e39821a6b8efc85d4eb4c5acd01c.jpg	1	0.39305821	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_95_jpg.rf.51b641b5d0df61de634ff13794043aae.jpg	2	0.09234054	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_96_jpg.rf.9f117fdd35ec46d4941b3faad7c45bb6.jpg	1	0.44954983	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_96_jpg.rf.c0a7cce660d670e57b1192bff432d66f.jpg	1	0.44954983	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_96_jpg.rf.c8f9b232d03768715580e1d89f5a585a.jpg	1	0.44954983	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_99_jpg.rf.500b7cbf1f8a8e2088168c5f3ee5ed92.jpg	1	0.21313726	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_drago_v1_99_jpg.rf.60ef65258f99d5c372f3a1c9592a7c5d.jpg	1	0.21313726	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0327_jpg.rf.7eb78f947ca2d365949978e778e5b637.jpg	2	0.01676616	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0328_jpg.rf.8689c1eac410a0dc3ae41a7651708e6e.jpg	1	0.05097781	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0329_jpg.rf.879a407850addf542a035ae808a819aa.jpg	1	0.12472589	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0330_jpg.rf.b5bc0113fe8b77df48ec13ec3733789b.jpg	1	0.11585849	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0331_jpg.rf.b156d9fa1175221fd5686f6cb5640c04.jpg	2	0.00902196	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0332_jpg.rf.165a02d79fe2fd50ecee52d5b41e3914.jpg	1	0.02571562	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0333_jpg.rf.43b3b79887ad9dda1f59ff34b9e7ec12.jpg	3	0.00622102	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0334_jpg.rf.b19a68e8fc8c27b8bb418e7d44a47951.jpg	1	0.04782468	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0335_jpg.rf.345ed0dcc159f83c799e9f918c5c030d.jpg	1	0.14190531	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0337_jpg.rf.e251f71777d67d06a4c4f9a49d5e0066.jpg	1	0.11089947	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0338_jpg.rf.56bb8ba050b772562605c0cbb2010ee7.jpg	2	0.05512065	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0339_jpg.rf.89a6c1d46eb27313c9018c17c3c61d4b.jpg	5	0.00105907	2	0	1	4	multi_instances>=5,small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0340_jpg.rf.635ee6e2fb05742ae2fbde97d7df76e5.jpg	1	0.03262297	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0341_jpg.rf.ca9b17927615f780e2bcb6af1d8acfd6.jpg	1	0.08698824	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0342_jpg.rf.9166d51d5fb08dc23bf838a8d0c8157f.jpg	1	0.10430547	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0343_jpg.rf.c330e047c42c3acf87cafb882a6d482a.jpg	3	0.00007147	1	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0344_jpg.rf.8bc4c7166f8c1016294cc23bdcf7f9f7.jpg	2	0.00975778	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0346_jpg.rf.d1fe4dc257642712b5258cf08dbbe657.jpg	5	0.00058839	3	1	1	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0347_jpg.rf.c38457e919e986622219fc2f69fcb4ea.jpg	2	0.03318514	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0348_jpg.rf.32d4279c199a76056f7ce8637ab96506.jpg	4	0.00013152	2	2	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0349_jpg.rf.a797784a37d0651baf9ba3ca579a1f9f.jpg	2	0.01543955	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0350_jpg.rf.0a7746f84d781299e0ad48dc39b8088b.jpg	1	0.08409259	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0351_jpg.rf.877a7a2c5e691a3356a7bdfcd28a4b4a.jpg	2	0.01011641	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0352_jpg.rf.a6f7088ef4cb5901836bffdde0a5934c.jpg	3	0.00001862	2	2	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0353_jpg.rf.b5630476143368e3870c80800208d1b5.jpg	1	0.08534212	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0354_jpg.rf.7dff1de6e19df251890845645aacdb07.jpg	1	0.09380140	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0356_jpg.rf.9103f74bfbe9cdf932ee16db25831e9c.jpg	3	0.00055402	2	1	0	4	small_instances>=1,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0358_jpg.rf.6a336a6e23afb576a03c0d59a0231d84.jpg	1	0.03718093	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0359_jpg.rf.b0a8b9023f0e6ecf6cf8b0e6d6b10d8c.jpg	1	0.06015859	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0360_jpg.rf.fcbc1f878758f56ed7ac22bae9345d9c.jpg	1	0.06341669	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0361_jpg.rf.01fb1960d94718290687d3907941edf5.jpg	1	0.07456402	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0363_jpg.rf.f3a36af1ff9a1333a7a586b5ca80e713.jpg	1	0.01863923	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0364_jpg.rf.6c20978e5f138ceedf72c74b56f1dbb0.jpg	1	0.02848796	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0365_jpg.rf.fee1fd2e0762e056e6254318e5adeb75.jpg	2	0.00354376	1	0	0	3	small_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0366_jpg.rf.c28505246f7823592d85fd0901e18b4a.jpg	5	0.00092811	4	1	0	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0368_jpg.rf.e6c4998074488b74854d082093efd172.jpg	1	0.07243479	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0369_jpg.rf.65a22cf6aa5e3a77a6e7713e0e1ea491.jpg	1	0.03294946	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0370_jpg.rf.218b545be15d6742fc61e676ba845c07.jpg	7	0.00064251	3	3	2	5	multi_instances>=5,small_instances>=3,tiny_instances>=1,edge_instances>=2,team128_hard_source
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0371_jpg.rf.a47e2e2bb024e0df746e6b41d8dfbe9d.jpg	2	0.06348301	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0372_jpg.rf.96bcf3abd5ed59e1eff1cf9cd4907fde.jpg	1	0.06839565	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0373_jpg.rf.73716c12e0cddc6f06e6904b2ce8ac54.jpg	1	0.04092469	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0375_jpg.rf.22d608e64100b93679da0f46aec2daab.jpg	2	0.03230954	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0376_jpg.rf.c8a98f78530a9f174082bebc827d3aec.jpg	2	0.06004098	0	0	1	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0377_jpg.rf.616677059599ed412b138e9a00e14bed.jpg	3	0.03862707	0	0	0	1	base
D:/MelonDataset/watermelon_seg/images/train/roboflow_team128_v5_IMG_0379_jpg.rf.8cb498a914f57ba4959aa1737e9a34c2.jpg	2	0.02125583	0	0	1	1	base
