split	source	source_split	image	label	instances	source_image
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.jpg	roboflow_team128_v5_IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0510_jpg.rf.a8eb64433428896e9fc5a62029e82fec.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg	roboflow_team128_v5_IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0511_jpg.rf.0d06adabe8d2e7e8284006237361549f.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.jpg	roboflow_team128_v5_IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0513_jpg.rf.59989d21dd13867a34a585b2cbb6844c.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.jpg	roboflow_team128_v5_IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0514_jpg.rf.f1be7e6ef8fa443d5b81676b84967f0b.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg	roboflow_team128_v5_IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0515_jpg.rf.05a57f7ae410c4822868943be2901045.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg	roboflow_team128_v5_IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0516_jpg.rf.19133fe687756a8e09b900cbb4edb884.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg	roboflow_team128_v5_IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0518_jpg.rf.3c6dffa12ddca200d8abd00c3022fef0.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg	roboflow_team128_v5_IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0519_jpg.rf.10d4bf50b9dbcfb11350e58613bb7669.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg	roboflow_team128_v5_IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0520_jpg.rf.1cfcd172124423c85d09579a6b85dce1.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg	roboflow_team128_v5_IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0521_jpg.rf.750d2407caf1395079eb3689f48caa55.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg	roboflow_team128_v5_IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0524_jpg.rf.25c7fabdf4524430a6201a61018f1575.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg	roboflow_team128_v5_IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0525_jpg.rf.3f49044d3c0e1faf4ebf83a2d50f5df6.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg	roboflow_team128_v5_IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0526_jpg.rf.31bf045a38ebf33c7656c52b12f96add.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.jpg	roboflow_team128_v5_IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0527_jpg.rf.70c87c42648fbd30afe16a25e822cb39.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0528_jpg.rf.4b6e2496c9c39415f19c1ca289410296.jpg	roboflow_team128_v5_IMG_0528_jpg.rf.4b6e2496c9c39415f19c1ca289410296.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0528_jpg.rf.4b6e2496c9c39415f19c1ca289410296.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0529_jpg.rf.ae9111cd1bf5cd9f46e76683540982e3.jpg	roboflow_team128_v5_IMG_0529_jpg.rf.ae9111cd1bf5cd9f46e76683540982e3.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0529_jpg.rf.ae9111cd1bf5cd9f46e76683540982e3.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0531_jpg.rf.6693955a4442124793ac508f9766d8d9.jpg	roboflow_team128_v5_IMG_0531_jpg.rf.6693955a4442124793ac508f9766d8d9.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0531_jpg.rf.6693955a4442124793ac508f9766d8d9.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0533_jpg.rf.0753879b8f0f85c2aaaf7a2a9fd97464.jpg	roboflow_team128_v5_IMG_0533_jpg.rf.0753879b8f0f85c2aaaf7a2a9fd97464.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0533_jpg.rf.0753879b8f0f85c2aaaf7a2a9fd97464.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0534_jpg.rf.f7bcba5934b0e8340519b4745cabf1a0.jpg	roboflow_team128_v5_IMG_0534_jpg.rf.f7bcba5934b0e8340519b4745cabf1a0.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0534_jpg.rf.f7bcba5934b0e8340519b4745cabf1a0.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg	roboflow_team128_v5_IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0535_jpg.rf.310f07a7c35dfd782cd28814734af3fd.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.jpg	roboflow_team128_v5_IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0536_jpg.rf.534e995111525fa33a598464a05ee9ae.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0537_jpg.rf.6d831690b1c030b1b55b673990d7e361.jpg	roboflow_team128_v5_IMG_0537_jpg.rf.6d831690b1c030b1b55b673990d7e361.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0537_jpg.rf.6d831690b1c030b1b55b673990d7e361.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.jpg	roboflow_team128_v5_IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0538_jpg.rf.93849dc0049ac8adce39e2d2951465e9.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg	roboflow_team128_v5_IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0539_jpg.rf.2dc067d7e41f053887599101197c181d.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.jpg	roboflow_team128_v5_IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0540_jpg.rf.70cbf3900c8ef09ebeb4f89caffde888.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.jpg	roboflow_team128_v5_IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0541_jpg.rf.34b854cc587390ee5b35b2129035262b.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.jpg	roboflow_team128_v5_IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0542_jpg.rf.484010233cd8cee7463ae522dae6076b.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg	roboflow_team128_v5_IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0543_jpg.rf.878217af3c1ac83eba85b8dae439b351.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0544_jpg.rf.272913fa675de9c1849bc99eeb6a2cec.jpg	roboflow_team128_v5_IMG_0544_jpg.rf.272913fa675de9c1849bc99eeb6a2cec.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0544_jpg.rf.272913fa675de9c1849bc99eeb6a2cec.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0545_jpg.rf.f9d920533777c65aac94c8ec84f976ed.jpg	roboflow_team128_v5_IMG_0545_jpg.rf.f9d920533777c65aac94c8ec84f976ed.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0545_jpg.rf.f9d920533777c65aac94c8ec84f976ed.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0547_jpg.rf.8b9a0ad11e0ba7ce6d63c01457ee5137.jpg	roboflow_team128_v5_IMG_0547_jpg.rf.8b9a0ad11e0ba7ce6d63c01457ee5137.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0547_jpg.rf.8b9a0ad11e0ba7ce6d63c01457ee5137.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0549_jpg.rf.d3cf40bf716d360ab915069c7f011afb.jpg	roboflow_team128_v5_IMG_0549_jpg.rf.d3cf40bf716d360ab915069c7f011afb.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0549_jpg.rf.d3cf40bf716d360ab915069c7f011afb.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0550_jpg.rf.77c4df721637c60572cb7c229f6cbc78.jpg	roboflow_team128_v5_IMG_0550_jpg.rf.77c4df721637c60572cb7c229f6cbc78.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0550_jpg.rf.77c4df721637c60572cb7c229f6cbc78.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0552_jpg.rf.fe6679c496d696a34cb2fcdb304fce9c.jpg	roboflow_team128_v5_IMG_0552_jpg.rf.fe6679c496d696a34cb2fcdb304fce9c.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0552_jpg.rf.fe6679c496d696a34cb2fcdb304fce9c.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.jpg	roboflow_team128_v5_IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0555_jpg.rf.047bcddb2a28cd2bfb2ffeed7456a0cf.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg	roboflow_team128_v5_IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0556_jpg.rf.254ac0b4d9d132738f2d6bf6ae4ccd59.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.jpg	roboflow_team128_v5_IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0557_jpg.rf.7892b9cbc2ad8b86b5c8847fe38b5690.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg	roboflow_team128_v5_IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0560_jpg.rf.8bf9422c75e8321a6224c55a52dad288.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.jpg	roboflow_team128_v5_IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0561_jpg.rf.5912857c1394dd2b3c1367a2bcde0ec2.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.jpg	roboflow_team128_v5_IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0563_jpg.rf.d8da1bec0e3511f710cfd3e459dcfb6b.jpg
train	roboflow_team128_v5	test	roboflow_team128_v5_IMG_0564_jpg.rf.e690d7f470edc119ad47c2ced250fa2e.jpg	roboflow_team128_v5_IMG_0564_jpg.rf.e690d7f470edc119ad47c2ced250fa2e.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\test\IMG_0564_jpg.rf.e690d7f470edc119ad47c2ced250fa2e.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg	roboflow_team128_v5_IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0565_jpg.rf.9216a8ead3fc4389bb529ab3ff3a9bb1.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0566_jpg.rf.56272af13b781a386b236147f03e59c4.jpg	roboflow_team128_v5_IMG_0566_jpg.rf.56272af13b781a386b236147f03e59c4.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0566_jpg.rf.56272af13b781a386b236147f03e59c4.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0568_jpg.rf.2ae4924b91fa55cb0055d6fbb65fe21f.jpg	roboflow_team128_v5_IMG_0568_jpg.rf.2ae4924b91fa55cb0055d6fbb65fe21f.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0568_jpg.rf.2ae4924b91fa55cb0055d6fbb65fe21f.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.jpg	roboflow_team128_v5_IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0569_jpg.rf.7d11f4319c9deaebc25fa5b96c0dddfc.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0570_jpg.rf.eddb02ab79ba27ba9b68116e86200184.jpg	roboflow_team128_v5_IMG_0570_jpg.rf.eddb02ab79ba27ba9b68116e86200184.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0570_jpg.rf.eddb02ab79ba27ba9b68116e86200184.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0575_jpg.rf.1df256e35f6a9d1e913842df4a164a06.jpg	roboflow_team128_v5_IMG_0575_jpg.rf.1df256e35f6a9d1e913842df4a164a06.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0575_jpg.rf.1df256e35f6a9d1e913842df4a164a06.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.jpg	roboflow_team128_v5_IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0576_jpg.rf.8b2f53d2de5f0b44756ceb6ff16d61d4.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.jpg	roboflow_team128_v5_IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0577_jpg.rf.d9f17aa1fd8b702acddd0123c5ee97ad.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg	roboflow_team128_v5_IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0580_jpg.rf.c0a6d2efe6505c4dab10333847f414ba.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg	roboflow_team128_v5_IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0581_jpg.rf.51afcba2826be9e277f3fcf0ed47f50b.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0583_jpg.rf.342a2d6867f4efc4624a4236cc4ebdd4.jpg	roboflow_team128_v5_IMG_0583_jpg.rf.342a2d6867f4efc4624a4236cc4ebdd4.txt	5	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0583_jpg.rf.342a2d6867f4efc4624a4236cc4ebdd4.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg	roboflow_team128_v5_IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0584_jpg.rf.cc1c50266931557a13cf90a934cfab85.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0585_jpg.rf.e4e6cd253dc496f80313018cef983c8b.jpg	roboflow_team128_v5_IMG_0585_jpg.rf.e4e6cd253dc496f80313018cef983c8b.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0585_jpg.rf.e4e6cd253dc496f80313018cef983c8b.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.jpg	roboflow_team128_v5_IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0589_jpg.rf.1007db406c0fa15bd4bef94933d2a7ad.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0590_jpg.rf.94f1926da7e71469d057606ad182855e.jpg	roboflow_team128_v5_IMG_0590_jpg.rf.94f1926da7e71469d057606ad182855e.txt	7	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0590_jpg.rf.94f1926da7e71469d057606ad182855e.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0591_jpg.rf.e5b2eee1d85050c8e25f83e4aa8a4898.jpg	roboflow_team128_v5_IMG_0591_jpg.rf.e5b2eee1d85050c8e25f83e4aa8a4898.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0591_jpg.rf.e5b2eee1d85050c8e25f83e4aa8a4898.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0593_jpg.rf.621b690310e2cd24f21b0ded3e2a64b6.jpg	roboflow_team128_v5_IMG_0593_jpg.rf.621b690310e2cd24f21b0ded3e2a64b6.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0593_jpg.rf.621b690310e2cd24f21b0ded3e2a64b6.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg	roboflow_team128_v5_IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0595_jpg.rf.0676277daf53e51ff6b9e17cf64c808f.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0597_jpg.rf.fe6ae1ef6354269927bab8bca302aa2a.jpg	roboflow_team128_v5_IMG_0597_jpg.rf.fe6ae1ef6354269927bab8bca302aa2a.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0597_jpg.rf.fe6ae1ef6354269927bab8bca302aa2a.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0598_jpg.rf.3d5d481d1b2dbc2ff92d7adabbea37bc.jpg	roboflow_team128_v5_IMG_0598_jpg.rf.3d5d481d1b2dbc2ff92d7adabbea37bc.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0598_jpg.rf.3d5d481d1b2dbc2ff92d7adabbea37bc.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0601_jpg.rf.61c962aa3ce9dd983ae325cd0a748757.jpg	roboflow_team128_v5_IMG_0601_jpg.rf.61c962aa3ce9dd983ae325cd0a748757.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0601_jpg.rf.61c962aa3ce9dd983ae325cd0a748757.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.jpg	roboflow_team128_v5_IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0602_jpg.rf.2e970aff825cb1df9383537eb570f914.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0603_jpg.rf.17311148a1655c314dac6eb8bfb66cdb.jpg	roboflow_team128_v5_IMG_0603_jpg.rf.17311148a1655c314dac6eb8bfb66cdb.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0603_jpg.rf.17311148a1655c314dac6eb8bfb66cdb.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0605_jpg.rf.3aad68fbcf9d3914cbe3887ec3500407.jpg	roboflow_team128_v5_IMG_0605_jpg.rf.3aad68fbcf9d3914cbe3887ec3500407.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0605_jpg.rf.3aad68fbcf9d3914cbe3887ec3500407.jpg
train	roboflow_team128_v5	valid	roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg	roboflow_team128_v5_IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.txt	3	Watermelon Detection.v5-raw_annotations.coco-segmentation\valid\IMG_0606_jpg.rf.5ee996e9b1028c58e13a8dae82f30432.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0607_jpg.rf.7d2e296a6f166189c5ba711004a69236.jpg	roboflow_team128_v5_IMG_0607_jpg.rf.7d2e296a6f166189c5ba711004a69236.txt	4	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0607_jpg.rf.7d2e296a6f166189c5ba711004a69236.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.jpg	roboflow_team128_v5_IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0608_jpg.rf.27f156b1007ac40f9c1302489bed70c9.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.jpg	roboflow_team128_v5_IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0613_jpg.rf.b15cc795f0cba48427ffd17849d344ef.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.jpg	roboflow_team128_v5_IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0615_jpg.rf.1408715b8407521b04fe3d25f2f725ed.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0616_jpg.rf.483e5652aeb55c9987c2f582e07ca746.jpg	roboflow_team128_v5_IMG_0616_jpg.rf.483e5652aeb55c9987c2f582e07ca746.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0616_jpg.rf.483e5652aeb55c9987c2f582e07ca746.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.jpg	roboflow_team128_v5_IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.txt	1	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0617_jpg.rf.183b2780eca4dcfc06f4a3e2279d8518.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0618_jpg.rf.9576466bb0fd3e428e2f65b58af3c5a3.jpg	roboflow_team128_v5_IMG_0618_jpg.rf.9576466bb0fd3e428e2f65b58af3c5a3.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0618_jpg.rf.9576466bb0fd3e428e2f65b58af3c5a3.jpg
train	roboflow_team128_v5	train	roboflow_team128_v5_IMG_0622_jpg.rf.6fe9c49994efabd33199ad1cccd1ba51.jpg	roboflow_team128_v5_IMG_0622_jpg.rf.6fe9c49994efabd33199ad1cccd1ba51.txt	2	Watermelon Detection.v5-raw_annotations.coco-segmentation\train\IMG_0622_jpg.rf.6fe9c49994efabd33199ad1cccd1ba51.jpg
