scope	source_split	source	source_image	image	label	instances	scene_key	image_sha256	reason	conflicts_with	representative
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\534-Copy_jpg.rf.a34f124183bddd8aec6633aeb23a54ad.jpg	roboflow_drago_v1_534-Copy_jpg.rf.a34f124183bddd8aec6633aeb23a54ad.jpg	roboflow_drago_v1_534-Copy_jpg.rf.a34f124183bddd8aec6633aeb23a54ad.txt	2	roboflow_drago_v1::roboflow_drago_v1_534-copy_jpg	bad2486affb7c9e310f42e485cc04246d3bebe42b1e0ccecc0f0d65b49dfc6d9	exact_duplicate_within_train	train_clean	roboflow_drago_v1_534-Copy_jpg.rf.63334378c11b24bc4d2fdc7ed1bf612b.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\537-Copy_jpg.rf.5b9523f67228d7605ba23b8c1964dfe3.jpg	roboflow_drago_v1_537-Copy_jpg.rf.5b9523f67228d7605ba23b8c1964dfe3.jpg	roboflow_drago_v1_537-Copy_jpg.rf.5b9523f67228d7605ba23b8c1964dfe3.txt	1	roboflow_drago_v1::roboflow_drago_v1_537-copy_jpg	157041c2f7d0736f044c616b07532dea1c644700483e792c55dff3b78c639aa6	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\53_jpg.rf.62e9361b2084f2943abb28c56e241095.jpg	roboflow_drago_v1_53_jpg.rf.62e9361b2084f2943abb28c56e241095.jpg	roboflow_drago_v1_53_jpg.rf.62e9361b2084f2943abb28c56e241095.txt	3	roboflow_drago_v1::roboflow_drago_v1_53_jpg	67bffc2070a049d663afaadf68e8f1468bfd1657d5b28cf8bcc469a58e91d350	exact_duplicate_within_train	train_clean	roboflow_drago_v1_53_jpg.rf.5f41978f91a971d379ff2a0d6b009c20.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\544-Copy_jpg.rf.a8e7603cb95682b788d33f823ddeea9e.jpg	roboflow_drago_v1_544-Copy_jpg.rf.a8e7603cb95682b788d33f823ddeea9e.jpg	roboflow_drago_v1_544-Copy_jpg.rf.a8e7603cb95682b788d33f823ddeea9e.txt	1	roboflow_drago_v1::roboflow_drago_v1_544-copy_jpg	bd64696d8a543dd512fe3fee5477720c32a5e13a892b011f52bfeb80044c441b	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\544-Copy_jpg.rf.e2e287e51118c5e9892c88b6f7da548a.jpg	roboflow_drago_v1_544-Copy_jpg.rf.e2e287e51118c5e9892c88b6f7da548a.jpg	roboflow_drago_v1_544-Copy_jpg.rf.e2e287e51118c5e9892c88b6f7da548a.txt	1	roboflow_drago_v1::roboflow_drago_v1_544-copy_jpg	248554a04bf1857cd10070e1809f9848238b557101ad45d92effbc5457247d9e	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\54_jpg.rf.efe74a42c761f36407c671235a445207.jpg	roboflow_drago_v1_54_jpg.rf.efe74a42c761f36407c671235a445207.jpg	roboflow_drago_v1_54_jpg.rf.efe74a42c761f36407c671235a445207.txt	1	roboflow_drago_v1::roboflow_drago_v1_54_jpg	8f5c0f528543e03675bc3647cb3372b0740470c6814c196848646fd39c933504	exact_duplicate_within_train	train_clean	roboflow_drago_v1_54_jpg.rf.49ef7652c290b674132a7cfa57a713c1.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\556-Copy_jpg.rf.1dd48f673fd0452c2a933dfd16661ca8.jpg	roboflow_drago_v1_556-Copy_jpg.rf.1dd48f673fd0452c2a933dfd16661ca8.jpg	roboflow_drago_v1_556-Copy_jpg.rf.1dd48f673fd0452c2a933dfd16661ca8.txt	1	roboflow_drago_v1::roboflow_drago_v1_556-copy_jpg	2849d71a88949d8f9c75a9b1393d5d5e8e57f1b27c809a828b9e88d9f42ad3ef	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\556-Copy_jpg.rf.b55105d88de4069f88b54854918c9175.jpg	roboflow_drago_v1_556-Copy_jpg.rf.b55105d88de4069f88b54854918c9175.jpg	roboflow_drago_v1_556-Copy_jpg.rf.b55105d88de4069f88b54854918c9175.txt	1	roboflow_drago_v1::roboflow_drago_v1_556-copy_jpg	b9ff0e536b768de62eaff68591bc41a7acf8b713c4d78b3cebf218b96e5467eb	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\577_jpg.rf.4a47d0bef02b31e57011661c273f0ce3.jpg	roboflow_drago_v1_577_jpg.rf.4a47d0bef02b31e57011661c273f0ce3.jpg	roboflow_drago_v1_577_jpg.rf.4a47d0bef02b31e57011661c273f0ce3.txt	1	roboflow_drago_v1::roboflow_drago_v1_577_jpg	ec45fdb9aa7d0620119f2b6c28da22aecdb4ef2598a5aa66d1155fcb7f895a89	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\580_jpg.rf.35ab3cecd8024b6f4d571c099018e227.jpg	roboflow_drago_v1_580_jpg.rf.35ab3cecd8024b6f4d571c099018e227.jpg	roboflow_drago_v1_580_jpg.rf.35ab3cecd8024b6f4d571c099018e227.txt	2	roboflow_drago_v1::roboflow_drago_v1_580_jpg	a1588e310fa4401c744df1baa5d5b956fdce81c55c6cd16750867788fdd56df3	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\580_jpg.rf.b9283536903ebf84310a4df2e60e503f.jpg	roboflow_drago_v1_580_jpg.rf.b9283536903ebf84310a4df2e60e503f.jpg	roboflow_drago_v1_580_jpg.rf.b9283536903ebf84310a4df2e60e503f.txt	2	roboflow_drago_v1::roboflow_drago_v1_580_jpg	0e137fc7cc68333811005d75886a8505b7037ba559ab14c56899ca5a0c679696	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\587_jpg.rf.2b30172fc4de082d1d37b4b7a2679729.jpg	roboflow_drago_v1_587_jpg.rf.2b30172fc4de082d1d37b4b7a2679729.jpg	roboflow_drago_v1_587_jpg.rf.2b30172fc4de082d1d37b4b7a2679729.txt	1	roboflow_drago_v1::roboflow_drago_v1_587_jpg	1b1fd5bc0d974daac9262b7a959bb6f46b4f2da1e9d567606a064ead2c4f82df	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\587_jpg.rf.3ea76295fa579e2f78cf6b8492603374.jpg	roboflow_drago_v1_587_jpg.rf.3ea76295fa579e2f78cf6b8492603374.jpg	roboflow_drago_v1_587_jpg.rf.3ea76295fa579e2f78cf6b8492603374.txt	1	roboflow_drago_v1::roboflow_drago_v1_587_jpg	d01013d1c9933e031ae17eb9080d0f858dc82a0b2eab8fd189c016978c71b88f	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\59_jpg.rf.1d41455a045614370841319829774115.jpg	roboflow_drago_v1_59_jpg.rf.1d41455a045614370841319829774115.jpg	roboflow_drago_v1_59_jpg.rf.1d41455a045614370841319829774115.txt	1	roboflow_drago_v1::roboflow_drago_v1_59_jpg	97ad1eace6f91f45b0c5b26502ffedae784c6edf452240449f61c78dc2101bdd	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\59_jpg.rf.4dd988fe0bb19f7d86e9ed283d1c824a.jpg	roboflow_drago_v1_59_jpg.rf.4dd988fe0bb19f7d86e9ed283d1c824a.jpg	roboflow_drago_v1_59_jpg.rf.4dd988fe0bb19f7d86e9ed283d1c824a.txt	1	roboflow_drago_v1::roboflow_drago_v1_59_jpg	e1e5d1fa8f1582e483ae2154083e9982e4959f73d93313c8307f8dff676dbe85	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\603_jpg.rf.33cb978962f2eca80011a5b708b82fd6.jpg	roboflow_drago_v1_603_jpg.rf.33cb978962f2eca80011a5b708b82fd6.jpg	roboflow_drago_v1_603_jpg.rf.33cb978962f2eca80011a5b708b82fd6.txt	1	roboflow_drago_v1::roboflow_drago_v1_603_jpg	b2f0f88cfa3a87a54a0f396b35e8c0a88a23f806df50c3a40e6a28fbc376b547	exact_duplicate_within_train	train_clean	roboflow_drago_v1_603_jpg.rf.26758010bfdaff2d090834ce87e42f56.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\604_jpg.rf.6a9649b0caedc8ab4251995622a6e3e8.jpg	roboflow_drago_v1_604_jpg.rf.6a9649b0caedc8ab4251995622a6e3e8.jpg	roboflow_drago_v1_604_jpg.rf.6a9649b0caedc8ab4251995622a6e3e8.txt	1	roboflow_drago_v1::roboflow_drago_v1_604_jpg	d3520f9305396c5d78a2274c4bce21e8ed961c11fdcd16522781aa312ae01c3c	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\605_jpg.rf.f599b80a46830cb8719624605299e63b.jpg	roboflow_drago_v1_605_jpg.rf.f599b80a46830cb8719624605299e63b.jpg	roboflow_drago_v1_605_jpg.rf.f599b80a46830cb8719624605299e63b.txt	1	roboflow_drago_v1::roboflow_drago_v1_605_jpg	935d3b803a195d81ed10223115ec94e6492875b6ef0809d2aa028893709955df	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\607_jpg.rf.df165dd036fce1bd9d81611d649513a4.jpg	roboflow_drago_v1_607_jpg.rf.df165dd036fce1bd9d81611d649513a4.jpg	roboflow_drago_v1_607_jpg.rf.df165dd036fce1bd9d81611d649513a4.txt	1	roboflow_drago_v1::roboflow_drago_v1_607_jpg	88c8297f13a2f879c6fcf6a947190284370125a157ff12925a1c5f6e16d3a2ff	exact_duplicate_within_train	train_clean	roboflow_drago_v1_607_jpg.rf.09a130952d324f3c7aad36cebedc1179.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\609_jpg.rf.70840c11f8362c09b72696c280acbd90.jpg	roboflow_drago_v1_609_jpg.rf.70840c11f8362c09b72696c280acbd90.jpg	roboflow_drago_v1_609_jpg.rf.70840c11f8362c09b72696c280acbd90.txt	1	roboflow_drago_v1::roboflow_drago_v1_609_jpg	121383d224e8ac7d608f90be02ef765c0bb6f5ab609b11867244ea8435cb74f5	exact_duplicate_within_train	train_clean	roboflow_drago_v1_609_jpg.rf.38cb015b3f45cec322dbffba899bf96b.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\615_jpg.rf.f158ae8908bfaea14a7e80cf9635546f.jpg	roboflow_drago_v1_615_jpg.rf.f158ae8908bfaea14a7e80cf9635546f.jpg	roboflow_drago_v1_615_jpg.rf.f158ae8908bfaea14a7e80cf9635546f.txt	1	roboflow_drago_v1::roboflow_drago_v1_615_jpg	69218cf28ac133c6f5c1af56ba6f26a7f8450b8745d75e5466599f82e586e9ea	exact_duplicate_within_train	train_clean	roboflow_drago_v1_615_jpg.rf.4890f7d1237bdd00d4a67e6f7ac18b06.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\616_jpg.rf.8b7f6f88497fc2255a6ea3f0a9da0e3f.jpg	roboflow_drago_v1_616_jpg.rf.8b7f6f88497fc2255a6ea3f0a9da0e3f.jpg	roboflow_drago_v1_616_jpg.rf.8b7f6f88497fc2255a6ea3f0a9da0e3f.txt	1	roboflow_drago_v1::roboflow_drago_v1_616_jpg	eaa412acc6fefcf97dcecd5320724850877a63cfe119c86a722cf7eb24978d45	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\63_jpg.rf.8d443fb4ac69b3675785067a8c84d02d.jpg	roboflow_drago_v1_63_jpg.rf.8d443fb4ac69b3675785067a8c84d02d.jpg	roboflow_drago_v1_63_jpg.rf.8d443fb4ac69b3675785067a8c84d02d.txt	1	roboflow_drago_v1::roboflow_drago_v1_63_jpg	3f7151c53ac5f7a637f9bc18e648df85999ed5e8defc224e636afd38f410c379	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\644_jpg.rf.d2de89ee85251e026f3bd6d79ebe7b82.jpg	roboflow_drago_v1_644_jpg.rf.d2de89ee85251e026f3bd6d79ebe7b82.jpg	roboflow_drago_v1_644_jpg.rf.d2de89ee85251e026f3bd6d79ebe7b82.txt	1	roboflow_drago_v1::roboflow_drago_v1_644_jpg	638fe368ddda9f31e3b93e9182de80a9663ff374903dbe0f5b69e4794a6c48b1	exact_duplicate_within_train	train_clean	roboflow_drago_v1_644_jpg.rf.ae5c397d43d05e30a551239fa738a12e.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\64_jpg.rf.a6ccb17605cac1534689216c533d7030.jpg	roboflow_drago_v1_64_jpg.rf.a6ccb17605cac1534689216c533d7030.jpg	roboflow_drago_v1_64_jpg.rf.a6ccb17605cac1534689216c533d7030.txt	1	roboflow_drago_v1::roboflow_drago_v1_64_jpg	3fdc3d8609eb32ee88a72823fef665fa7d868dedce673c0887d577fd0645137d	exact_duplicate_within_train	train_clean	roboflow_drago_v1_64_jpg.rf.61fdd3577ab8106e836178fabad1a736.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\650_jpg.rf.193fbfcb01c3aad14553833e410348b3.jpg	roboflow_drago_v1_650_jpg.rf.193fbfcb01c3aad14553833e410348b3.jpg	roboflow_drago_v1_650_jpg.rf.193fbfcb01c3aad14553833e410348b3.txt	1	roboflow_drago_v1::roboflow_drago_v1_650_jpg	3034d60a1af822a4ea373981272ee3629f43c4393e595ef0ff40c6944124a131	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\650_jpg.rf.4307ffff1a3732048bef403903809996.jpg	roboflow_drago_v1_650_jpg.rf.4307ffff1a3732048bef403903809996.jpg	roboflow_drago_v1_650_jpg.rf.4307ffff1a3732048bef403903809996.txt	1	roboflow_drago_v1::roboflow_drago_v1_650_jpg	2f2c56b5f6df405e567bc524368db54f73c32490b767ac96e7be1f0fb587aeba	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\654_jpg.rf.77127b5e89d9c9f4919181538d44b8ab.jpg	roboflow_drago_v1_654_jpg.rf.77127b5e89d9c9f4919181538d44b8ab.jpg	roboflow_drago_v1_654_jpg.rf.77127b5e89d9c9f4919181538d44b8ab.txt	1	roboflow_drago_v1::roboflow_drago_v1_654_jpg	50ea9aad8bfbd4de58e651a0d1e47a49a3a0c4085e89e60cc6d5714a65f3a98c	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\660_jpg.rf.90380532531bb95fe3d0bf3081a547eb.jpg	roboflow_drago_v1_660_jpg.rf.90380532531bb95fe3d0bf3081a547eb.jpg	roboflow_drago_v1_660_jpg.rf.90380532531bb95fe3d0bf3081a547eb.txt	1	roboflow_drago_v1::roboflow_drago_v1_660_jpg	2801a4a41033da2c686e6b7765abb62b5942e0add04ef0e7e56818d231f3acb6	exact_duplicate_within_train	train_clean	roboflow_drago_v1_660_jpg.rf.767c9f964a333cc41f020f19a4158565.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\663_jpg.rf.d17e025d97123223f568a401ecd643e4.jpg	roboflow_drago_v1_663_jpg.rf.d17e025d97123223f568a401ecd643e4.jpg	roboflow_drago_v1_663_jpg.rf.d17e025d97123223f568a401ecd643e4.txt	2	roboflow_drago_v1::roboflow_drago_v1_663_jpg	3bc458d646ca515374f2d5ff633387485a7a8758bb6ddb11199ae6de7e963a57	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\663_jpg.rf.e5905002654800ae1aec75d6ef8e74a0.jpg	roboflow_drago_v1_663_jpg.rf.e5905002654800ae1aec75d6ef8e74a0.jpg	roboflow_drago_v1_663_jpg.rf.e5905002654800ae1aec75d6ef8e74a0.txt	2	roboflow_drago_v1::roboflow_drago_v1_663_jpg	6b91ff29e018f76cd10ccea0e3f5af1b8828b26db92058fa27544ca3a31fe13d	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\664_jpg.rf.b2e8bd5c248eaca78173e527bd7f3964.jpg	roboflow_drago_v1_664_jpg.rf.b2e8bd5c248eaca78173e527bd7f3964.jpg	roboflow_drago_v1_664_jpg.rf.b2e8bd5c248eaca78173e527bd7f3964.txt	1	roboflow_drago_v1::roboflow_drago_v1_664_jpg	082736592ad60b30cdaa8ff73107a9720ff22c9a224e123f8646000f71e18c66	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\664_jpg.rf.cc8cd7fe2d5d778edb21b7fb9580bfe8.jpg	roboflow_drago_v1_664_jpg.rf.cc8cd7fe2d5d778edb21b7fb9580bfe8.jpg	roboflow_drago_v1_664_jpg.rf.cc8cd7fe2d5d778edb21b7fb9580bfe8.txt	1	roboflow_drago_v1::roboflow_drago_v1_664_jpg	29e20561778a1223de1cc43040d868787158ac3e77437cd50da5b66152510646	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\665_jpg.rf.22163343c8f66dc04c2b08c5b0861a9d.jpg	roboflow_drago_v1_665_jpg.rf.22163343c8f66dc04c2b08c5b0861a9d.jpg	roboflow_drago_v1_665_jpg.rf.22163343c8f66dc04c2b08c5b0861a9d.txt	1	roboflow_drago_v1::roboflow_drago_v1_665_jpg	2f5f10d84e051f3b91f1f0fe158d03646fa283ce0d9cb680c308391427c0d211	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\665_jpg.rf.927ba1fa11f2c7d035290a4731c6225e.jpg	roboflow_drago_v1_665_jpg.rf.927ba1fa11f2c7d035290a4731c6225e.jpg	roboflow_drago_v1_665_jpg.rf.927ba1fa11f2c7d035290a4731c6225e.txt	1	roboflow_drago_v1::roboflow_drago_v1_665_jpg	2f5f10d84e051f3b91f1f0fe158d03646fa283ce0d9cb680c308391427c0d211	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\671_jpg.rf.f8806721f00f09918d7f9742c2d9a4cd.jpg	roboflow_drago_v1_671_jpg.rf.f8806721f00f09918d7f9742c2d9a4cd.jpg	roboflow_drago_v1_671_jpg.rf.f8806721f00f09918d7f9742c2d9a4cd.txt	1	roboflow_drago_v1::roboflow_drago_v1_671_jpg	5b3858912241d6667265d87f6f416281d5c57c94481f994e59e59777b0573cca	exact_duplicate_within_train	train_clean	roboflow_drago_v1_671_jpg.rf.ea182376281a49c97ad865d9ece0a5f2.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\683_jpg.rf.0816e512dfd9ac681cadd17aa963943a.jpg	roboflow_drago_v1_683_jpg.rf.0816e512dfd9ac681cadd17aa963943a.jpg	roboflow_drago_v1_683_jpg.rf.0816e512dfd9ac681cadd17aa963943a.txt	1	roboflow_drago_v1::roboflow_drago_v1_683_jpg	36d68db926a3f74938a529ae1cb96d382f1c58ab97f7a96ce5a85cf83d46f98f	clean_val_scene_and_sha256	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\683_jpg.rf.3826f01d70b8ec59f605e034a7fd8e75.jpg	roboflow_drago_v1_683_jpg.rf.3826f01d70b8ec59f605e034a7fd8e75.jpg	roboflow_drago_v1_683_jpg.rf.3826f01d70b8ec59f605e034a7fd8e75.txt	1	roboflow_drago_v1::roboflow_drago_v1_683_jpg	5d7e51bcbecbaca8b9e1dfa5f445bbcafc4a40a1fb0f284d1588dc80ab0cc3fc	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\74_jpg.rf.dac9a2aeb9741cc9d65acebdc05f29a8.jpg	roboflow_drago_v1_74_jpg.rf.dac9a2aeb9741cc9d65acebdc05f29a8.jpg	roboflow_drago_v1_74_jpg.rf.dac9a2aeb9741cc9d65acebdc05f29a8.txt	1	roboflow_drago_v1::roboflow_drago_v1_74_jpg	c60ecd23b1d9b74d18468c51eb8f2ff158f6877975dd3b847fd39713a01b6b81	exact_duplicate_within_train	train_clean	roboflow_drago_v1_74_jpg.rf.bc63c3db017fc0799068ca4f3bfdcd6d.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\75_jpg.rf.9bca0a27a4c850cf0481a9eb1b9b5887.jpg	roboflow_drago_v1_75_jpg.rf.9bca0a27a4c850cf0481a9eb1b9b5887.jpg	roboflow_drago_v1_75_jpg.rf.9bca0a27a4c850cf0481a9eb1b9b5887.txt	1	roboflow_drago_v1::roboflow_drago_v1_75_jpg	4f47290ae59015df32cd645edfd2e501ec49ac5219def111810dd1cfd5e430e1	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\77_jpg.rf.72f6d398380b380ff5fcb3bba136ae71.jpg	roboflow_drago_v1_77_jpg.rf.72f6d398380b380ff5fcb3bba136ae71.jpg	roboflow_drago_v1_77_jpg.rf.72f6d398380b380ff5fcb3bba136ae71.txt	2	roboflow_drago_v1::roboflow_drago_v1_77_jpg	d032892111b027e7f6a1ea79c1a999b0e761861d0ff2ae6d58240703ba9d2582	exact_duplicate_within_train	train_clean	roboflow_drago_v1_77_jpg.rf.6357d22a3dc440437c7bcf6fda4e616a.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\86_jpg.rf.b4a7dc71a4d68109d37c8065d2846243.jpg	roboflow_drago_v1_86_jpg.rf.b4a7dc71a4d68109d37c8065d2846243.jpg	roboflow_drago_v1_86_jpg.rf.b4a7dc71a4d68109d37c8065d2846243.txt	1	roboflow_drago_v1::roboflow_drago_v1_86_jpg	a375eb3413442e7704eb541ffb97e02ca9429e55f6139b726d871e8ae724fdc1	exact_duplicate_within_train	train_clean	roboflow_drago_v1_86_jpg.rf.381ab1957bab9effe457ef232bd634fe.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\89_jpg.rf.964925fe7a13f1563661edb6ee5320e9.jpg	roboflow_drago_v1_89_jpg.rf.964925fe7a13f1563661edb6ee5320e9.jpg	roboflow_drago_v1_89_jpg.rf.964925fe7a13f1563661edb6ee5320e9.txt	1	roboflow_drago_v1::roboflow_drago_v1_89_jpg	3c89f36b3ce13b0856b542158384483e22e3f33aa93bad5ebb47078b1de5c6aa	exact_duplicate_within_train	train_clean	roboflow_drago_v1_89_jpg.rf.0c8f54efb1892b660e28816e3104a546.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\91_jpg.rf.5dd44194b9d6059ad11ecc4f37bbc31b.jpg	roboflow_drago_v1_91_jpg.rf.5dd44194b9d6059ad11ecc4f37bbc31b.jpg	roboflow_drago_v1_91_jpg.rf.5dd44194b9d6059ad11ecc4f37bbc31b.txt	1	roboflow_drago_v1::roboflow_drago_v1_91_jpg	6005152eeb12740bb4167afc168a09d24556f29bc6d373a38095da08b7147563	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\91_jpg.rf.a9a6d43c4730bbd96344eed088aaa22f.jpg	roboflow_drago_v1_91_jpg.rf.a9a6d43c4730bbd96344eed088aaa22f.jpg	roboflow_drago_v1_91_jpg.rf.a9a6d43c4730bbd96344eed088aaa22f.txt	1	roboflow_drago_v1::roboflow_drago_v1_91_jpg	fa77312a50cde850438096567f339855beaef274b2e74689615a73b212c3550d	protected_test_scene_and_sha256	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\93_jpg.rf.59e23a4f5939a73b865992fd3d4ce84a.jpg	roboflow_drago_v1_93_jpg.rf.59e23a4f5939a73b865992fd3d4ce84a.jpg	roboflow_drago_v1_93_jpg.rf.59e23a4f5939a73b865992fd3d4ce84a.txt	1	roboflow_drago_v1::roboflow_drago_v1_93_jpg	2504d9e30a9b81b5b70000c0544daab31fc76b47519a0e24ac8a77f2fe8f9cc1	exact_duplicate_within_train	train_clean	roboflow_drago_v1_93_jpg.rf.1894578241e52bdc1b04d73d8e82d8df.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\94_jpg.rf.9f43e39821a6b8efc85d4eb4c5acd01c.jpg	roboflow_drago_v1_94_jpg.rf.9f43e39821a6b8efc85d4eb4c5acd01c.jpg	roboflow_drago_v1_94_jpg.rf.9f43e39821a6b8efc85d4eb4c5acd01c.txt	1	roboflow_drago_v1::roboflow_drago_v1_94_jpg	6ff79d9e65512cad870f708ec5a729967b119d5cada3475eac76c6f0edede4ba	exact_duplicate_within_train	train_clean	roboflow_drago_v1_94_jpg.rf.90a847e42bd1affe39f1eb9b1df4e8a3.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\95_jpg.rf.51b641b5d0df61de634ff13794043aae.jpg	roboflow_drago_v1_95_jpg.rf.51b641b5d0df61de634ff13794043aae.jpg	roboflow_drago_v1_95_jpg.rf.51b641b5d0df61de634ff13794043aae.txt	2	roboflow_drago_v1::roboflow_drago_v1_95_jpg	254f5abe2645e6db909b7e2a0d4195f8c17d328c90089c94f0523c48c2964e59	clean_val_scene	val_clean	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\96_jpg.rf.c8f9b232d03768715580e1d89f5a585a.jpg	roboflow_drago_v1_96_jpg.rf.c8f9b232d03768715580e1d89f5a585a.jpg	roboflow_drago_v1_96_jpg.rf.c8f9b232d03768715580e1d89f5a585a.txt	1	roboflow_drago_v1::roboflow_drago_v1_96_jpg	ca7b90ad86641cbaa4339a89e5b055060ef1275f8a7c8cdb4e695da4017036f2	exact_duplicate_within_train	train_clean	roboflow_drago_v1_96_jpg.rf.c0a7cce660d670e57b1192bff432d66f.jpg
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\99_jpg.rf.500b7cbf1f8a8e2088168c5f3ee5ed92.jpg	roboflow_drago_v1_99_jpg.rf.500b7cbf1f8a8e2088168c5f3ee5ed92.jpg	roboflow_drago_v1_99_jpg.rf.500b7cbf1f8a8e2088168c5f3ee5ed92.txt	1	roboflow_drago_v1::roboflow_drago_v1_99_jpg	57dc3f5fdce5f6440f6d2f86519da0b9fa6900492a48414eef5294203687f76c	protected_test_scene	test	
base_dataset	train	roboflow_drago_v1	Watermelon Detector.v1i.coco-segmentation\train\99_jpg.rf.60ef65258f99d5c372f3a1c9592a7c5d.jpg	roboflow_drago_v1_99_jpg.rf.60ef65258f99d5c372f3a1c9592a7c5d.jpg	roboflow_drago_v1_99_jpg.rf.60ef65258f99d5c372f3a1c9592a7c5d.txt	1	roboflow_drago_v1::roboflow_drago_v1_99_jpg	6753f1fd5fd3fd44286f4957b8fcad73fd7913af9700cc7974b5e02aec7b3adb	protected_test_scene	test	
